material_id,formula,predicted_bandgap,period,electronegativity,covalent_radius,valence_electrons,ionization_energy,electron_affinity,atomic_volume,bond_length,bond_angle
8531457,In4 Bi4 O12,2.63,3.4,2.8339999999999996,90.0,5.2,2.126000000000001,1.0219999999999998,13.71696921499254,2.615358779726157,62.30467962985134
8531461,Lu4 Bi4 O12,3.068,3.6,2.678,95.0,5.2,2.0940000000000007,1.0219999999999998,14.036603778951434,2.6447066207704153,64.10075222447813
8531482,Dy4 Bi4 O12,3.012,3.6,2.756,95.0,5.0,2.126000000000001,1.1699999999999997,14.778631019142562,2.6933995493064473,62.781397782679456
8531498,Gd4 Bi4 O12,2.877,3.6,2.678,95.0,5.0,2.126000000000001,1.06846,15.269188893536096,2.724279828867904,62.7810921771146
8531506,Ho4 Bi4 O12,2.904,3.6,2.756,95.0,5.0,2.126000000000001,1.0936,14.615524806515314,2.683569617265485,63.080301958234216
8531597,Gd4 Y4 O12,4.931,3.4,2.5999999999999996,100.0,4.6,2.092000000000001,0.9204600000000001,14.16290395026991,2.637828210116303,67.87757225795244
8531600,Sc4 As4 O12,2.246,2.8,2.834,85.0,5.2,2.1660000000000013,1.0219999999999998,11.871397880907239,2.5168871465389007,65.49857918628186
8531604,Gd4 Dy4 O12,4.772,3.6,2.5999999999999996,100.0,4.4,2.092000000000001,1.06846,14.125208047161768,2.6355263896474668,67.87168026233354
8531636,K4 Yb4 Br12,4.728,4.4,2.252,135.0,4.8,1.888,2.3600000000000003,33.940511663009616,3.5135607740379937,66.39533770097688
8531657,Li4 Yb4 Br12,4.16,4.0,2.3299999999999996,120.0,4.8,1.916,2.3600000000000003,28.41508049230067,3.356079904974633,66.9901402311397
8531662,Na4 Yb4 Br12,4.3,4.2,2.3299999999999996,125.0,4.8,1.916,2.3600000000000003,30.257806824593523,3.395868972101205,67.29396336228208
8531681,Rb4 Yb4 F12,7.011,3.4,2.7199999999999998,110.0,4.8,2.1879999999999997,2.3600000000000003,16.103287686672306,2.7983706919516846,63.839843825242056
8531712,Cs4 Mg4 I12,1.623,4.8,2.0539999999999994,155.0,4.8,1.922,2.2800000000000002,41.1753955372712,3.785988366179238,69.3962151600063
8531725,K4 Yb4 I12,4.02,5.0,2.0179999999999993,150.0,4.8,1.888,2.3600000000000003,42.413774182670224,3.7903183583346567,64.86578251493597
8531747,Pb4 Se4 O12,2.407,3.2,2.9879999999999995,85.0,5.6,2.200000000000001,1.4679999999999995,16.23500945051533,2.7404532036074745,66.00875961575603
8531765,La4 Bi4 O12,1.569,3.6,2.678,95.0,5.0,2.126000000000001,1.1699999999999997,16.441591658722686,2.7719534891009046,67.63094496469982
8531788,Eu4 Se4 O12,3.912,3.2,2.8939999999999997,90.0,5.2,2.1660000000000013,1.4679999999999995,14.730076619091614,2.661945767571397,65.88596910892228
8531829,Sc4 Rh4 O12,1.131,3.0,2.9099999999999997,85.0,6.0,2.126000000000001,1.172,10.365306205648142,2.3754862750321655,67.43838891810324
8531845,Mg4 Pb4 O12,0.537,3.0,2.756,90.0,4.8,2.160000000000001,0.942,12.225654741515076,2.5257132838287517,66.9422477234876
8531848,Yb4 Pb4 O12,1.205,3.6,2.7199999999999998,95.0,4.8,2.126000000000001,1.0219999999999998,13.36572657676658,2.575555080041848,67.8278927117389
8531892,Cs4 Mn4 Br12,1.142,4.4,2.3659999999999997,135.0,5.8,1.922,2.2600000000000002,32.02585951619291,3.5411963492264134,69.09408920555988
8531898,K4 Pb4 Br12,2.519,4.4,2.3659999999999997,130.0,5.2,1.922,2.5080000000000005,37.79989355010529,3.6462338031030344,67.58197062206155
8531907,Cs4 Mg4 Br12,2.677,4.2,2.2879999999999994,140.0,4.8,1.922,2.2800000000000002,31.649129174228516,3.5243548992247127,67.84229476065268
8531910,Cs4 Pb4 F12,3.058,3.6,2.834,110.0,5.2,2.222,2.5080000000000005,21.198073799390524,3.032372039957659,68.20355335450975
8531916,Nd4 Dy4 O12,4.954,3.6,2.5999999999999996,100.0,4.4,2.092000000000001,1.4679999999999995,14.673541785156772,2.6656357593671514,67.76186794272098
8531920,Nd4 Gd4 O12,4.73,3.6,2.522,100.0,4.4,2.092000000000001,1.3664599999999998,15.01826108274195,2.6876046168388212,67.8466251561814
8531925,Sm4 Dy4 O12,4.89,3.6,2.5999999999999996,100.0,4.4,2.092000000000001,1.0584,14.41035748193928,2.651149440566498,67.28519887895763
8531928,Sm4 Gd4 O12,4.688,3.6,2.522,100.0,4.4,2.092000000000001,0.95686,14.746484747008031,2.672958195587166,67.85509398307644
8531931,Sm4 Ho4 O12,4.922,3.6,2.5999999999999996,100.0,4.4,2.092000000000001,0.982,14.249420251987138,2.640451745620228,67.57430214001056
8531940,Tb4 Ho4 O12,4.727,3.6,2.642,100.0,4.4,2.092000000000001,1.2435999999999998,13.840122530223884,2.6178418945599353,67.64646509567147
8531970,Rb4 Sn4 Cl12,1.58,3.8,2.444,135.0,5.2,2.0660000000000007,2.6580000000000004,32.834726836899506,3.479677683715642,66.10571555395556
8531989,Zr4 Ni4 O12,3.215,3.0,2.834,80.0,6.4,2.126000000000001,1.3199999999999998,10.308077667874521,2.3716925365032635,67.68631393641695
8531992,Hf4 Ni4 O12,3.374,3.2,2.834,80.0,6.4,2.160000000000001,1.172,10.117732803197327,2.360353565729055,68.01320955152089
8532030,Bi4 Au4 O12,0.693,3.6,2.9879999999999995,85.0,6.8,2.200000000000001,1.4679999999999995,13.960967917908551,2.601401536330716,63.20046946238339
8532034,As4 Rh4 O12,0.591,3.0,3.066,80.0,6.4,2.2000000000000006,1.3199999999999998,10.891582654729186,2.4302121048656025,63.40207359659123
8532041,Tb4 Bi4 O12,2.976,3.6,2.7199999999999998,95.0,5.0,2.126000000000001,1.3199999999999998,14.985046034722817,2.705583759513493,64.67884392942302
8532047,Y4 Tm4 O12,5.035,3.4,2.678,100.0,4.6,2.092000000000001,1.172,13.44488043754782,2.5891994348974943,67.3203089703127
8532103,Er4 Bi4 O12,2.939,3.6,2.756,95.0,5.0,2.126000000000001,1.0883999999999998,14.465209614396576,2.675915478779328,64.52275777825368
8532112,In4 As4 O12,2.149,3.0,2.912,85.0,5.2,2.1660000000000013,1.0219999999999998,12.562853395246352,2.5519004206679874,64.91912784688253
8532122,Eu4 In4 Br12,3.367,4.6,2.5059999999999993,125.0,5.2,1.948,2.3600000000000003,35.47229679946162,3.5799410945184804,63.36993918385668
8532125,Eu4 Tl4 Br12,3.988,4.8,2.5059999999999993,125.0,5.2,1.948,2.5080000000000005,35.91789657554149,3.59277371805726,63.38532305857126
8532131,K4 Eu4 Br12,4.632,4.4,2.2719999999999994,135.0,4.8,1.888,2.5080000000000005,36.171543926521174,3.5915972084476024,65.7080913931257
8532138,Cs4 Eu4 F12,6.848,3.6,2.7399999999999998,115.0,4.8,2.1879999999999997,2.5080000000000005,18.7731631389353,2.9392013114535684,68.95317694899141
8532151,Gd4 In4 S12,1.709,4.0,1.9759999999999998,125.0,4.6,1.948,1.3644600000000002,22.53405281063275,3.074226142395953,67.69993795710035
8532155,Gd4 Ir4 S12,0.55,4.2,2.054,120.0,5.8,2.0220000000000002,1.6624600000000005,18.68752399415161,2.8687444628271606,62.91976630290294
8532159,Gd4 Y4 S12,2.316,4.0,1.8980000000000001,130.0,4.6,1.948,1.3644600000000002,24.048463912913554,3.1457339594555327,67.70737094640977
8532162,Sc4 As4 S12,1.246,3.4,2.132,115.0,5.2,2.0220000000000002,1.4660000000000004,21.249787054021763,3.0544871562912044,65.88242131298986
8532165,Gd4 Dy4 S12,2.227,4.2,1.8980000000000001,130.0,4.4,1.948,1.5124600000000004,23.99343494337189,3.1433832845148904,68.06623014132745
8532169,Gd4 Er4 S12,2.379,4.2,1.8980000000000001,130.0,4.4,1.948,1.4308600000000005,23.54340160529773,3.1255789866959245,67.65743532449368
8532172,Gd4 Ho4 S12,2.29,4.2,1.8980000000000001,130.0,4.4,1.948,1.4360600000000003,23.759628571199254,3.132474259509945,67.69134683547851
8532176,Tb4 Gd4 S12,2.296,4.2,1.862,130.0,4.4,1.948,1.6624600000000005,24.219277622930505,3.1533162216405257,68.34044067701603
8532182,Gd4 Tm4 S12,2.376,4.2,1.8980000000000001,130.0,4.4,1.948,1.6624600000000005,23.35662577512283,3.115819839432759,67.64568051664499
8532188,Lu4 Sc4 S12,1.857,3.8,1.8980000000000001,125.0,4.8,1.916,1.3180000000000003,20.74153560639369,2.997084480187157,67.80431993607661
8532229,Sc4 Bi4 S12,1.872,3.8,2.054,120.0,5.2,1.982,1.4660000000000004,22.53756809535308,3.0910562434813587,62.45340943536477
8532253,Tl4 Cd4 F12,3.816,3.4,3.068,85.0,7.2,2.322,2.22,15.993165845067912,2.7502018188425863,69.09884302507228
8532256,Cs4 Cd4 F12,3.629,3.4,2.834,105.0,6.8,2.262,2.22,17.027564450873193,2.861696240909727,67.04255504785745
8532262,Cd4 Ag4 F12,0.881,3.2,3.146,80.0,8.8,2.356,2.3700000000000006,14.33946218921935,2.6395997357227095,67.89215064146782
8532265,K4 Cd4 Br12,2.131,4.2,2.3659999999999997,125.0,6.8,1.9620000000000002,2.22,31.471451041151834,3.4197606618026044,63.89891980068174
8532268,Li4 Cd4 F12,3.838,2.6,2.912,80.0,6.8,2.29,2.22,11.71263560729751,2.4906040355807777,67.19240867324734
8532297,Hf4 Fe4 O12,2.748,3.2,2.756,85.0,6.0,2.160000000000001,0.874,11.31822372613281,2.45643943816018,65.95982649279084
8532300,Ce4 Bi4 O12,2.781,3.6,2.678,95.0,5.0,2.126000000000001,1.1699999999999997,16.877302168714294,2.8143830788115105,65.19318670810632
8532442,Ce4 In4 S12,1.643,4.0,1.9759999999999998,125.0,4.6,1.948,1.4660000000000004,23.812427440195,3.1158781325860176,65.18885167670321
8532455,Ce4 Y4 S12,2.5,4.0,1.8980000000000001,130.0,4.6,1.948,1.4660000000000004,25.337827550357026,3.1943392166616276,67.39684104031173
8532460,Ce4 Er4 S12,2.477,4.2,1.8980000000000001,130.0,4.4,1.948,1.5324000000000004,24.84228960820265,3.1737668130415635,67.38648080295829
8532463,Ce4 Gd4 S12,2.409,4.2,1.8200000000000003,130.0,4.4,1.948,1.5124600000000004,25.756547304759597,3.2124139011071167,68.23529081527249
8532472,Ce4 Ho4 S12,2.484,4.2,1.8980000000000001,130.0,4.4,1.948,1.5376000000000005,25.068779027183744,3.184456672808873,67.39859328367406
8532476,Tb4 Ce4 S12,2.451,4.2,1.862,130.0,4.4,1.948,1.7640000000000005,25.512561863897584,3.2017606786337227,67.42769664541068
8532563,Ce4 Nd4 S12,2.27,4.2,1.8200000000000003,130.0,4.4,1.948,1.9120000000000004,27.030888726802182,3.2659425502647736,67.51834320399058
8532567,Ce4 Pr4 S12,2.34,4.2,1.8200000000000003,130.0,4.4,1.916,1.6140000000000003,27.51616706685441,3.28482031785461,67.7115167358545
8532577,Ce4 Sm4 S12,2.259,4.2,1.8200000000000003,130.0,4.4,1.948,1.5024000000000002,26.38172624974292,3.2384169729353367,67.75123666603349
8532718,V4 In4 O12,0.976,3.0,2.8339999999999996,85.0,5.2,2.126000000000001,1.0219999999999998,11.09497526793223,2.430223058156409,68.09137598806748
8532748,Zr4 V4 O12,1.077,3.0,2.756,85.0,5.4,2.126000000000001,1.1699999999999997,11.121572203272844,2.4367945249694474,68.74126651478984
8532774,Si4 P12 Rh4,0.799,3.4,2.057999999999999,110.0,5.6,2.016000000000001,1.02,16.255254595915787,2.76981763733378,67.96421562228797
8532779,Rb4 Eu4 I12,4.161,5.2,2.0379999999999994,155.0,4.8,1.888,2.5080000000000005,46.66494692154742,3.908971832804288,65.70507143411677
8532809,In4 Ga4 O12,1.816,3.0,2.8339999999999996,85.0,4.8,2.092000000000001,1.0219999999999998,10.684321282364342,2.3951060053054283,68.09616699266527
8532837,Tl4 I4 O12,2.099,3.4,3.066,85.0,5.6,2.208000000000001,1.7659999999999993,18.31200625418809,2.789510801417356,65.83148862303149
8532840,K4 I4 O12,3.835,3.0,2.832,95.0,5.2,2.1480000000000006,1.7659999999999993,17.40243999859932,2.7600153600720168,65.14709344661736
8532845,Rb4 I4 O12,3.976,3.2,2.832,100.0,5.2,2.1480000000000006,1.7659999999999993,18.74516393006828,2.808332711117769,66.69698794630492
8532925,Yb4 Zr4 S12,1.429,4.0,1.9400000000000002,125.0,4.8,1.948,1.4660000000000004,22.048621845252605,3.0515622280393147,66.0642851355108
8533090,Mg4 Tl4 Cl12,4.255,3.6,2.5219999999999994,120.0,5.2,2.126000000000001,2.2800000000000002,24.799049136345538,3.189931729955608,69.58222249715104
8533093,Rb4 Mg4 Cl12,4.414,3.4,2.2879999999999994,135.0,4.8,2.0660000000000007,2.2800000000000002,25.19531823951522,3.2565660423600677,66.60162136446503
8533097,Cs4 Mg4 Cl12,4.161,3.6,2.2879999999999994,140.0,4.8,2.0660000000000007,2.2800000000000002,26.3819551060834,3.320131039209415,64.81393600716888
8533103,Li4 Mg4 Cl12,5.217,2.8,2.3659999999999997,115.0,4.8,2.0940000000000007,2.2800000000000002,19.850121647653573,2.971732563750193,67.42200671040948
8533106,Mg4 Ag4 Cl12,2.937,3.4,2.5999999999999996,115.0,6.8,2.160000000000001,2.4300000000000006,21.421689567124893,3.0251595973639054,68.07408421187066
8533140,Mn4 Tl4 F12,1.027,3.2,3.068,85.0,6.2,2.282,2.2600000000000002,14.328210738265375,2.701998017513202,65.6427641686527
8533143,Rb4 Mn4 F12,1.563,3.0,2.834,100.0,5.8,2.222,2.2600000000000002,14.303323715403149,2.7026232094785114,67.16409791609702
8533158,Rb4 Mn4 Cl12,1.237,3.6,2.3659999999999997,130.0,5.8,2.0660000000000007,2.2600000000000002,25.566075149991036,3.215423598185049,66.68529062935654
8533161,Cs4 Mn4 Cl12,1.268,3.8,2.3659999999999997,135.0,5.8,2.0660000000000007,2.2600000000000002,26.727252876895097,3.33333019565321,66.30109336428312
8533167,K4 Pb4 Cl12,2.933,3.8,2.3659999999999997,130.0,5.2,2.0660000000000007,2.5080000000000005,31.64225203449082,3.4348597402206584,67.62270405743688
8533173,Li4 Mn4 Cl12,1.571,3.0,2.4439999999999995,110.0,5.8,2.0940000000000007,2.2600000000000002,20.154823499194244,2.983866234714464,67.26300971889917
8533176,Mn4 Ag4 Cl12,1.56,3.6,2.6779999999999995,110.0,7.8,2.160000000000001,2.4100000000000006,21.76058777912513,3.044881698287417,68.04048845142057
8533180,Cs4 Cd4 I12,0.713,5.2,2.1319999999999992,150.0,6.8,1.9620000000000002,2.22,43.31499783117927,3.877533891571042,66.0078126826856
8533193,K4 Sn4 I12,1.181,4.8,2.2099999999999995,145.0,5.2,1.922,2.6580000000000004,44.23568549510144,3.8446634663277854,66.07921886505731
8533229,La4 In4 S12,1.682,4.0,1.9759999999999998,125.0,4.6,1.948,1.4660000000000004,23.75519087175814,3.109427936026087,65.30043700848024
8533232,La4 Nd4 S12,2.266,4.2,1.8200000000000003,130.0,4.4,1.948,1.9120000000000004,27.072345215136487,3.263050136074419,67.93115985784699
8533235,La4 Pr4 S12,2.326,4.2,1.8200000000000003,130.0,4.4,1.916,1.6140000000000003,27.478697006102415,3.2800046878289613,67.70761582220595
8533248,La4 Ce4 S12,2.365,4.2,1.8200000000000003,130.0,4.4,1.948,1.6140000000000003,27.981317933683833,3.3006051014834354,67.5148796268887
8533262,La4 Sm4 S12,2.432,4.2,1.8200000000000003,130.0,4.4,1.948,1.5024000000000002,26.463928516645723,3.238138625872346,67.90527462897454
8533298,La4 Al4 S12,2.325,3.6,1.9759999999999998,120.0,4.6,1.948,1.6140000000000003,20.72794812656018,2.9659174703831446,65.45258016184508
8533301,La4 Bi4 S12,0.782,4.2,1.9759999999999998,125.0,5.0,1.982,1.6140000000000003,26.544283084957264,3.2405813391618836,68.27869343750683
8533355,Gd4 Ho4 O12,4.808,3.6,2.5999999999999996,100.0,4.4,2.092000000000001,0.99206,13.935426777547713,2.6213008733869287,67.99640323082177
8533361,Dy4 Tm4 O12,4.879,3.6,2.678,100.0,4.4,2.092000000000001,1.3199999999999998,13.401493937107603,2.5884595122177187,67.30616069433914
8533364,Er4 Lu4 O12,4.945,3.6,2.5999999999999996,100.0,4.6,2.060000000000001,0.9404,12.976766458929859,2.5604347407870405,67.58673525544266
8533370,Y4 Au4 O12,1.089,3.4,2.9099999999999997,90.0,6.4,2.1660000000000013,1.3199999999999998,12.980128524648217,2.5072447671966835,65.75949333328803
8533736,Eu4 Se4 O12,4.022,3.2,2.8939999999999997,90.0,5.2,2.1660000000000013,1.4679999999999995,14.030984049028195,2.6582984802828546,68.5637868385694
8533797,Na2 Tb2 Mn4 O12,0.501,2.9,2.699,87.5,5.3,2.1100000000000008,0.9970000000000001,10.43222498514954,2.3737768711469904,69.39430155830983
8533820,Na4 Bi4 O12,0.749,3.0,2.678,90.0,4.8,2.0940000000000007,1.1699999999999997,12.903856839967446,2.5516310143483656,67.81079891327485
8533826,Li4 Nb4 O12,3.015,2.6,2.678,85.0,4.8,2.0940000000000007,1.1699999999999997,10.752475462088894,2.4385827521854084,71.6078346675982
8533829,Na4 Sb4 O12,1.636,2.8,2.756,90.0,4.8,2.1340000000000012,1.3199999999999998,11.498238323221459,2.459717591543614,68.13534679351083
8533832,Nb2 Tl2 O6,0.889,3.4,2.8339999999999996,90.0,5.2,2.1260000000000003,1.1700000000000002,13.809742226934963,2.8064147727814626,61.90491843328361
8533835,K4 Nb4 O12,1.997,3.0,2.5999999999999996,100.0,4.8,2.0660000000000007,1.1699999999999997,13.138888254870555,2.616826371297965,66.50507301392165
8533864,Na24 S8 Br8,2.566,3.2,1.666,130.0,3.2,1.7360000000000007,1.6140000000000008,26.976054002861435,3.270769126822624,71.79847208587088
8533887,K8 Ta8 O24,2.332,3.2,2.522,100.0,4.8,2.0660000000000007,1.0219999999999998,12.785247601287894,2.6086175115472066,71.6844946302966
8533901,Rb1 Ta1 O3,2.356,3.4,2.522,105.0,4.8,2.066,1.0219999999999998,13.16483316481309,2.668346742460524,60.0
8533917,Sr4 Nd2 Nb2 O12,3.242,3.3,2.5999999999999996,102.5,4.7,2.109000000000001,1.1709999999999998,14.805348024064951,2.5988797545411466,63.42963386455667
8533920,Sr4 Pr2 Nb2 O12,2.987,3.3,2.5999999999999996,102.5,4.7,2.093000000000001,1.0219999999999998,14.889932096309957,2.600806792680301,63.439846818109
8533924,Sr4 Sm2 Nb2 O12,3.106,3.3,2.5999999999999996,102.5,4.7,2.109000000000001,0.9662,14.654309264699148,2.5965072662471074,63.40688407666495
8533927,Sr4 Tm2 Bi2 O12,2.34,3.4,2.639,102.5,4.7,2.109000000000001,1.097,14.846561245151156,2.7075596562020503,66.92182794954515
